Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SALA:Zone Mean Air Temperature [C](TimeStep),SALA:Zone Operative Temperature [C](TimeStep),JANSO:AFN Surface Venting Window or Door Opening Factor [](TimeStep),JANSL:AFN Surface Venting Window or Door Opening Factor [](TimeStep),JANSS:AFN Surface Venting Window or Door Opening Factor [](TimeStep),SALA:AFN Zone Infiltration Air Change Rate [ach](TimeStep),SALA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](TimeStep),SALA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](TimeStep)
 05/14  21:10:00,24.83333333,23,23.8531231,0,0,0,0.066994533,0,290474.7566
 05/14  21:20:00,24.76666667,23,23.82976032,0,0,0,0.068823392,0,287760.8108
 05/14  21:30:00,24.7,23,23.80662156,0,0,0,0.069825807,0,285259.1347
 05/14  21:40:00,24.63333333,23,23.78422375,0,0,0,0.07033199,0,282969.7104
 05/14  21:50:00,24.56666667,23,23.76288742,0,0,0,0.070784481,0,280826.7148
 05/14  22:00:00,24.5,23,23.74277096,0,0,0,0.068870175,0,278816.6915
 05/14  22:10:00,24.51666667,23.74730585,23.94265032,0,0,0,0.035950649,0,0
 05/14  22:20:00,24.53333333,23.88952502,23.93791796,0,0,0,0,0,0
 05/14  22:30:00,24.55,23.9556418,23.89725966,0,0,0,0,0,0
 05/14  22:40:00,24.56666667,23.99655117,23.85406133,0,0,0,0,0,0
 05/14  22:50:00,24.58333333,24.00109505,23.80284798,0,0,0,0,0,0
 05/14  23:00:00,24.6,23.95202418,23.73256094,0,0,0,0,0,0
 05/14  23:10:00,24.63333333,23.86935648,23.65061427,0,0,0,0,0,0
 05/14  23:20:00,24.66666667,23.78734217,23.57222684,0,0,0,0,0,0
 05/14  23:30:00,24.7,23.7198685,23.50400737,0,0,0,0,0,0
 05/14  23:40:00,24.73333333,23.66190283,23.44352671,0,0,0,0,0,0
 05/14  23:50:00,24.76666667,23.60722964,23.38742108,0,0,0,0,0,0
 05/14  24:00:00,24.8,23.55495275,23.33506868,0,0,0,0,0,0
 05/15  00:10:00,24.81666667,23.50651494,23.286726,0,0,0,0,0,0
 05/15  00:20:00,24.83333333,23.4570844,23.23981287,0,0,0,0,0,0
 05/15  00:30:00,24.85,23.41342679,23.19726608,0,0,0,0,0,0
 05/15  00:40:00,24.86666667,23.38053185,23.16163283,0,0,0,0,0,0
 05/15  00:50:00,24.88333333,23.35399555,23.13088023,0,0,0,0,0,0
 05/15  01:00:00,24.9,23.32894509,23.10251592,0,0,0,0,0,0
 05/15  01:10:00,24.9,23.3044618,23.07545139,0,0,0,0,0,0
 05/15  01:20:00,24.9,23.28141758,23.05036287,0,0,0,0,0,0
 05/15  01:30:00,24.9,23.26026173,23.02723067,0,0,0,0,0,0
 05/15  01:40:00,24.9,23.2408956,23.00592717,0,0,0,0,0,0
 05/15  01:50:00,24.9,23.22307441,22.98623606,0,0,0,0,0,0
 05/15  02:00:00,24.9,23.20660589,22.96798507,0,0,0,0,0,0
 05/15  02:10:00,24.9,23.19134575,22.95110218,0,0,0,0,0,0
 05/15  02:20:00,24.9,23.17715627,22.93540011,0,0,0,0,0,0
 05/15  02:30:00,24.9,23.16388181,22.92077389,0,0,0,0,0,0
 05/15  02:40:00,24.9,23.15132309,22.90708006,0,0,0,0,0,0
 05/15  02:50:00,24.9,23.13955816,22.89431696,0,0,0,0,0,0
 05/15  03:00:00,24.9,23.12873115,22.88252466,0,0,0,0,0,0
 05/15  03:10:00,24.88333333,23.11860804,22.87116523,0,0,0,0,0,0
 05/15  03:20:00,24.86666667,23.1085776,22.86030076,0,0,0,0,0,0
 05/15  03:30:00,24.85,23.09858257,22.84972585,0,0,0,0,0,0
 05/15  03:40:00,24.83333333,23.0889389,22.83955843,0,0,0,0,0,0
 05/15  03:50:00,24.81666667,23.07974607,22.82981027,0,0,0,0,0,0
 05/15  04:00:00,24.8,23.07087889,22.82040086,0,0,0,0,0,0
 05/15  04:10:00,24.8,23.06248961,22.81170757,0,0,0,0,0,0
 05/15  04:20:00,24.8,23.00274077,22.77747553,0,0,0,0,0,0
 05/15  04:30:00,24.8,22.95000537,22.74327894,0,0,0,0,0,0
 05/15  04:40:00,24.8,22.92287515,22.72312431,0,0,0,0,0,0
 05/15  04:50:00,24.8,22.91342612,22.71135545,0,0,0,0,0,0
 05/15  05:00:00,24.8,22.90654505,22.70140303,0,0,0,0,0,0
 05/15  05:10:00,24.78333333,22.89621357,22.68980846,0,0,0,0,0,0
 05/15  05:20:00,24.76666667,22.88394861,22.67741687,0,0,0,0,0,0
 05/15  05:30:00,24.75,22.87209103,22.66532139,0,0,0,0,0,0
 05/15  05:40:00,24.73333333,22.86103505,22.6537134,0,0,0,0,0,0
 05/15  05:50:00,24.71666667,22.85027269,22.64234525,0,0,0,0,0,0
 05/15  06:00:00,24.7,22.83949712,22.63106058,0,0,0,0,0,0
 05/15  06:10:00,24.81666667,22.8312546,22.62329503,0,0,0,0,0,0
 05/15  06:20:00,24.93333333,22.85934329,22.66249506,0,0,0,0,0,0
 05/15  06:30:00,25.05,22.8982444,22.68960819,0,0,0,0,0,0
 05/15  06:40:00,25.16666667,22.92736149,22.71389602,0,0,0,0,0,0
 05/15  06:50:00,25.28333333,22.88892649,22.70656562,0,0,0,0.019921859,0,0
 05/15  07:00:00,25.4,22.78501482,22.66539578,0,0,0,0.146592155,0,0
 05/15  07:10:00,25.66666667,22.74156805,22.6547377,0,0,0,0.16618661,0,0
 05/15  07:20:00,25.93333333,22.76717349,22.68151535,0,0,0,0.181479419,0,0
 05/15  07:30:00,26.2,22.82290651,22.72602017,0,0,0,0.191309756,0,0
 05/15  07:40:00,26.46666667,22.87926839,22.77384634,0,0,0,0.197553018,0,0
 05/15  07:50:00,26.73333333,22.93194194,22.82276276,0,0,0,0.203642763,0,0
 05/15  08:00:00,27,22.98734874,22.87579589,0,0,0,0.209903128,0,0
 05/15  08:10:00,27.31666667,23.04164765,22.93134574,0,0,0,0.197709196,0,0
 05/15  08:20:00,27.63333333,23.10764375,22.99570879,0,0,0,0.191164603,0,0
 05/15  08:30:00,27.95,23.20005934,23.07500007,0,0,0,0.187625044,0,0
 05/15  08:40:00,28.26666667,23.33379313,23.19924755,0,0,0,0.192247046,0,0
 05/15  08:50:00,28.58333333,23.50139609,23.3556797,0,0,0,0.189433307,0,0
 05/15  09:00:00,28.9,23.68688898,23.52862247,0,0,0,0.187014267,0,0
 05/15  09:10:00,29.11666667,23.8867505,23.71650953,0,0,0,0.186849993,0,0
 05/15  09:20:00,29.33333333,24.1066816,23.92601072,0,0,0,0.187403927,0,0
 05/15  09:30:00,29.55,24.33785715,24.14498932,0,0,0,0.187968207,0,0
 05/15  09:40:00,29.76666667,24.54951215,24.34463461,0,0,0,0.188441726,0,0
 05/15  09:50:00,29.98333333,24.73586791,24.52962843,0,0,0,0.189342852,0,0
 05/15  10:00:00,30.2,24.90601373,24.70387574,0,0,0,0.190139902,0,0
 05/15  10:10:00,30.25,25.05835909,24.86396621,0,0,0,0.189504435,0,0
 05/15  10:20:00,30.3,25.19878642,25.01364033,0,0,0,0.19341551,0,0
 05/15  10:30:00,30.35,25.33189797,25.15507989,0,0,0,0.202790956,0,0
 05/15  10:40:00,30.4,25.45331129,25.28365515,0,0,0,0.210771074,0,0
 05/15  10:50:00,30.45,25.56223244,25.39993779,0,0,0,0.21819989,0,0
 05/15  11:00:00,30.5,25.65601784,25.5012884,0,0,0,0.224926652,0,0
 05/15  11:10:00,30.66666667,25.74353526,25.59538637,0,0,0,0.230286322,0,0
 05/15  11:20:00,30.83333333,25.82786263,25.68267813,0,0,0,0.23577217,0,0
 05/15  11:30:00,31,25.90547199,25.76220275,0,0,0,0.235469224,0,0
 05/15  11:40:00,31.16666667,25.9702477,25.82885227,0,0,0,0.232805291,0,0
 05/15  11:50:00,31.33333333,26.02456544,25.88590111,0,0,0,0.234912681,0,0
 05/15  12:00:00,31.5,26.07758244,25.93902161,0,0,0,0.251215201,0,0
 05/15  12:10:00,31.68333333,26.11964046,25.97994605,0,0,0,0.243683517,0,0
 05/15  12:20:00,31.86666667,26.16366551,26.02829442,0,0,0,0.235196504,0,0
 05/15  12:30:00,32.05,26.22008942,26.08523414,0,0,0,0.230791264,0,0
 05/15  12:40:00,32.23333333,26.29310807,26.15451261,0,0,0,0.234216416,0,0
 05/15  12:50:00,32.41666667,26.37740732,26.23251309,0,0,0,0.236231315,0,0
 05/15  13:00:00,32.6,26.47138284,26.32099716,0,0,0,0.237871036,0,0
 05/15  13:10:00,32.61666667,26.55571218,26.40188899,0,0,0,0.228981908,0,0
 05/15  13:20:00,32.63333333,26.62700424,26.4762768,0,0,0,0.219587469,0,0
 05/15  13:30:00,32.65,26.69124485,26.54618983,0,0,0,0.209961169,0,0
 05/15  13:40:00,32.66666667,26.74741679,26.60732384,0,0,0,0.199575262,0,0
 05/15  13:50:00,32.68333333,26.79639598,26.66122403,0,0,0,0.19338918,0,0
 05/15  14:00:00,32.7,26.83943485,26.70803844,0,0,0,0.190874348,0,0
 05/15  14:10:00,31.93333333,22.9950127,24.87717486,0,0,0,0.137246836,0,584205.9333
 05/15  14:20:00,31.16666667,23,24.74657018,0,0,0,0.114120269,0,312690.1696
 05/15  14:30:00,30.4,23,24.66050246,0,0,0,0.096355604,0,407419.442
 05/15  14:40:00,29.63333333,23,24.58983266,0,0,0,0.088017269,0,326013.877
 05/15  14:50:00,28.86666667,23,24.52639567,0,0,0,0.083088045,0,314465.4572
 05/15  15:00:00,28.1,23,24.46693512,0,0,0,0.076440777,0,303747.7138
 05/15  15:10:00,28.4,23,24.42323223,0,0,0,0.088050645,0,297038.6151
 05/15  15:20:00,28.7,23,24.38307967,0,0,0,0.095592997,0,291152.7905
 05/15  15:30:00,29,23,24.34660438,0,0,0,0.099545842,0,286014.0293
 05/15  15:40:00,29.3,23,24.30907415,0,0,0,0.100721979,0,280739.9416
 05/15  15:50:00,29.6,23,24.27335412,0,0,0,0.100606722,0,275762.8361
 05/15  16:00:00,29.9,23,24.23928466,0,0,0,0.098612504,0,271135.2301
 05/15  16:10:00,30,23,24.21233686,0,0,0,0.103989352,0,277616.2953
 05/15  16:20:00,30.1,23,24.18393145,0,0,0,0.10951229,0,273688.6018
 05/15  16:30:00,30.2,23,24.15389774,0,0,0,0.115233319,0,269488.5208
 05/15  16:40:00,30.3,23,24.12810501,0,0,0,0.121396104,0,265945.4928
 05/15  16:50:00,30.4,23,24.10332515,0,0,0,0.126859328,0,262606.8131
 05/15  17:00:00,30.5,23,24.07942198,0,0,0,0.131625757,0,259419.237
 05/15  17:10:00,29.93333333,23,24.04646494,0,0,0,0.122766293,0,253839.6022
 05/15  17:20:00,29.36666667,23,24.0124715,0,0,0,0.113995175,0,248118.0341
 05/15  17:30:00,28.8,23,23.97720041,0,0,0,0.104948232,0,242310.5977
 05/15  17:40:00,28.23333333,23,23.94388328,0,0,0,0.095255239,0,236891.9585
 05/15  17:50:00,27.66666667,23,23.90998402,0,0,0,0.085324873,0,231560.4158
 05/15  18:00:00,27.1,23,23.87524676,0,0,0,0.074679019,0,226248.2711
 05/15  18:10:00,26.98333333,23,23.89571645,0,0,0,0.073214356,0,289217.6488
 05/15  18:20:00,26.86666667,23,23.90030022,0,0,0,0.071804155,0,289790.5086
 05/15  18:30:00,26.75,23,23.89806759,0,0,0,0.070875221,0,289264.3512
 05/15  18:40:00,26.63333333,23,23.8920347,0,0,0,0.069553404,0,288204.6702
 05/15  18:50:00,26.51666667,23,23.88298362,0,0,0,0.06752997,0,286721.7034
 05/15  19:00:00,26.4,23,23.87225165,0,0,0,0.066771984,0,285024.3134
 05/15  19:10:00,26.3,23,23.86059039,0,0,0,0.073779356,0,283269.0574
 05/15  19:20:00,26.2,23,23.84833271,0,0,0,0.080553621,0,282507.2464
 05/15  19:30:00,26.1,23,23.83548423,0,0,0,0.084041446,0,286999.6383
 05/15  19:40:00,26,23,23.82273928,0,0,0,0.084391249,0,289066.6715
 05/15  19:50:00,25.9,23,23.80996581,0,0,0,0.082689901,0,288906.0134
 05/15  20:00:00,25.8,23,23.79725268,0,0,0,0.080945997,0,287694.6997
 05/15  20:10:00,25.75,23,23.78539658,0,0,0,0.079797993,0,286489.6382
 05/15  20:20:00,25.7,23,23.77385681,0,0,0,0.078632093,0,285340.864
 05/15  20:30:00,25.65,23,23.76269998,0,0,0,0.077490607,0,284243.2791
 05/15  20:40:00,25.6,23,23.75196909,0,0,0,0.076386716,0,283157.5832
 05/15  20:50:00,25.55,23,23.74167621,0,0,0,0.075316924,0,282075.0578
 05/15  21:00:00,25.5,23,23.73181136,0,0,0,0.074271326,0,281005.4577
 05/15  21:10:00,25.5,23,23.72302934,0,0,0,0.074466214,0,280043.1541
 05/15  21:20:00,25.5,23,23.71485049,0,0,0,0.07462572,0,279150.4785
 05/15  21:30:00,25.5,23,23.70720081,0,0,0,0.074761444,0,278332.8885
 05/15  21:40:00,25.5,23,23.70009486,0,0,0,0.074890936,0,277574.7778
 05/15  21:50:00,25.5,23,23.69351004,0,0,0,0.075018593,0,276864.1649
 05/15  22:00:00,25.5,23,23.68741779,0,0,0,0.075141557,0,276195.1838
 05/15  22:10:00,25.53333333,23.70292111,23.87765674,0,0,0,0.031675152,0,0
 05/15  22:20:00,25.56666667,23.85014104,23.88359715,0,0,0,0,0,0
 05/15  22:30:00,25.6,23.94098822,23.86501955,0,0,0,0,0,0
 05/15  22:40:00,25.63333333,24.00872859,23.8456907,0,0,0,0,0,0
 05/15  22:50:00,25.66666667,24.04273897,23.81978671,0,0,0,0,0,0
 05/15  23:00:00,25.7,24.01407834,23.77084616,0,0,0,0,0,0
 05/15  23:10:00,25.68333333,23.94515006,23.70587411,0,0,0,0,0,0
 05/15  23:20:00,25.66666667,23.87469078,23.64253543,0,0,0,0,0,0
 05/15  23:30:00,25.65,23.81788065,23.5881296,0,0,0,0,0,0
 05/15  23:40:00,25.63333333,23.76988745,23.54041948,0,0,0,0,0,0
 05/15  23:50:00,25.61666667,23.72427817,23.49579973,0,0,0,0,0,0
 05/15  24:00:00,25.6,23.68001601,23.45342908,0,0,0,0,0,0
 05/16  00:10:00,25.6,23.63879864,23.41422297,0,0,0,0,0,0
 05/16  00:20:00,25.6,23.60016479,23.37749132,0,0,0,0,0,0
 05/16  00:30:00,25.6,23.56834819,23.34520672,0,0,0,0,0,0
 05/16  00:40:00,25.6,23.54434032,23.31781232,0,0,0,0,0,0
 05/16  00:50:00,25.6,23.52389581,23.29359031,0,0,0,0,0,0
 05/16  01:00:00,25.6,23.50378748,23.27063892,0,0,0,0,0,0
 05/16  01:10:00,25.63333333,23.48484709,23.25000974,0,0,0,0,0,0
 05/16  01:20:00,25.66666667,23.46785171,23.23122211,0,0,0,0,0,0
 05/16  01:30:00,25.7,23.40792924,23.19202775,0,0,0,0,0,0
 05/16  01:40:00,25.73333333,23.3504366,23.15182056,0,0,0,0,0,0
 05/16  01:50:00,25.76666667,23.31427132,23.12399617,0,0,0,0,0,0
 05/16  02:00:00,25.8,23.29683785,23.1055961,0,0,0,0,0,0
 05/16  02:10:00,25.66666667,23.17526635,23.03306122,0,0,0,0.117154153,0,0
 05/16  02:20:00,25.53333333,23.05152587,22.9531299,0,0,0,0.145401864,0,0
 05/16  02:30:00,25.4,22.97387541,22.897443,0,0,0,0.166407602,0,0
 05/16  02:40:00,25.26666667,22.93324637,22.85844466,0,0,0,0.168369615,0,0
 05/16  02:50:00,25.13333333,22.9025946,22.8240984,0,0,0,0.162944849,0,0
 05/16  03:00:00,25,22.86763689,22.78751555,0,0,0,0.160429316,0,0
 05/16  03:10:00,25.01666667,22.83147021,22.7524565,0,0,0,0.160662149,0,0
 05/16  03:20:00,25.03333333,22.79779998,22.71866645,0,0,0,0.161307884,0,0
 05/16  03:30:00,25.05,22.76705325,22.68679317,0,0,0,0.162108914,0,0
 05/16  03:40:00,25.06666667,22.73807003,22.65635147,0,0,0,0.162877926,0,0
 05/16  03:50:00,25.08333333,22.71001806,22.62706694,0,0,0,0.163624792,0,0
 05/16  04:00:00,25.1,22.68263116,22.59877168,0,0,0,0.163765666,0,0
 05/16  04:10:00,25.23333333,22.65959241,22.57522756,0,0,0,0.164834982,0,0
 05/16  04:20:00,25.36666667,22.64144386,22.55532309,0,0,0,0.165859133,0,0
 05/16  04:30:00,25.5,22.62688329,22.53857727,0,0,0,0.166908323,0,0
 05/16  04:40:00,25.63333333,22.61493297,22.52458502,0,0,0,0.168104855,0,0
 05/16  04:50:00,25.76666667,22.60544665,22.51328705,0,0,0,0.169426167,0,0
 05/16  05:00:00,25.9,22.59861445,22.50476074,0,0,0,0.170717235,0,0
 05/16  05:10:00,25.81666667,22.58750634,22.49244585,0,0,0,0.17031216,0,0
 05/16  05:20:00,25.73333333,22.57206017,22.47845333,0,0,0,0.169847117,0,0
 05/16  05:30:00,25.65,22.55528451,22.46392765,0,0,0,0.169349045,0,0
 05/16  05:40:00,25.56666667,22.53898896,22.4495644,0,0,0,0.168820342,0,0
 05/16  05:50:00,25.48333333,22.52323398,22.43528756,0,0,0,0.16835541,0,0
 05/16  06:00:00,25.4,22.50744565,22.42074269,0,0,0,0.167973726,0,0
 05/16  06:10:00,25.51666667,22.49764571,22.41175612,0,0,0,0.169596129,0,0
 05/16  06:20:00,25.63333333,22.51354654,22.43294306,0,0,0,0.171411093,0,0
 05/16  06:30:00,25.75,22.53674297,22.44794571,0,0,0,0.173469987,0,0
 05/16  06:40:00,25.86666667,22.56301828,22.47212476,0,0,0,0.175478189,0,0
 05/16  06:50:00,25.98333333,22.59360456,22.5011292,0,0,0,0.177418287,0,0
 05/16  07:00:00,26.1,22.63023045,22.53621116,0,0,0,0.1793597,0,0
 05/16  07:10:00,26.4,22.68051088,22.5837913,0,0,0,0.184193698,0,0
 05/16  07:20:00,26.7,22.74430279,22.64196989,0,0,0,0.189036616,0,0
 05/16  07:30:00,27,22.81754262,22.7085799,0,0,0,0.193883842,0,0
 05/16  07:40:00,27.3,22.90084205,22.78643511,0,0,0,0.198697761,0,0
 05/16  07:50:00,27.6,22.99421636,22.87392721,0,0,0,0.203484209,0,0
 05/16  08:00:00,27.9,23.09686397,22.97054968,0,0,0,0.208257151,0,0
 05/16  08:10:00,28.1,23.17474527,23.05766279,0,0,0,0.196963857,0,0
 05/16  08:20:00,28.3,23.26863882,23.15652361,0,0,0,0.190350597,0,0
 05/16  08:30:00,28.5,23.40572132,23.27895147,0,0,0,0.18576611,0,0
 05/16  08:40:00,28.7,23.56441552,23.41799461,0,0,0,0.188448464,0,0
 05/16  08:50:00,28.9,23.71942772,23.56065283,0,0,0,0.185596211,0,0
 05/16  09:00:00,29.1,23.87660451,23.71281498,0,0,0,0.184455574,0,0
 05/16  09:10:00,29.4,24.04203706,23.87118258,0,0,0,0.182454479,0,0
 05/16  09:20:00,29.7,24.21480209,24.03656737,0,0,0,0.180964869,0,0
 05/16  09:30:00,30,24.39092898,24.20646087,0,0,0,0.179591319,0,0
 05/16  09:40:00,30.3,24.56452448,24.37489359,0,0,0,0.17833044,0,0
 05/16  09:50:00,30.6,24.7390933,24.54737678,0,0,0,0.177620158,0,0
 05/16  10:00:00,30.9,24.91047717,24.71726657,0,0,0,0.176825325,0,0
 05/16  10:10:00,30.93333333,25.06629111,24.87535116,0,0,0,0.173342193,0,0
 05/16  10:20:00,30.96666667,25.20792496,25.02487563,0,0,0,0.170794259,0,0
 05/16  10:30:00,31,25.33952128,25.16616119,0,0,0,0.169842601,0,0
 05/16  10:40:00,31.03333333,25.44914111,25.28567927,0,0,0,0.169818677,0,0
 05/16  10:50:00,31.06666667,25.54226903,25.39333042,0,0,0,0.170661493,0,0
 05/16  11:00:00,31.1,25.62804265,25.49014487,0,0,0,0.17238673,0,0
 05/16  11:10:00,31.2,25.71270179,25.58161416,0,0,0,0.175790941,0,0
 05/16  11:20:00,31.3,25.79521204,25.6673938,0,0,0,0.178675157,0,0
 05/16  11:30:00,31.4,25.87894017,25.75423518,0,0,0,0.179956069,0,0
 05/16  11:40:00,31.5,25.96000537,25.8354743,0,0,0,0.181191307,0,0
 05/16  11:50:00,31.6,26.02712604,25.90142156,0,0,0,0.182451119,0,0
 05/16  12:00:00,31.7,26.08697159,25.96382808,0,0,0,0.183574768,0,0
 05/16  12:10:00,31.7,26.13894754,26.01858293,0,0,0,0.180101926,0,0
 05/16  12:20:00,31.7,26.19203422,26.07618777,0,0,0,0.177608519,0,0
 05/16  12:30:00,31.7,26.24950328,26.13597751,0,0,0,0.175575168,0,0
 05/16  12:40:00,31.7,26.30702453,26.19397542,0,0,0,0.174139785,0,0
 05/16  12:50:00,31.7,26.3609877,26.24937609,0,0,0,0.170119807,0,0
 05/16  13:00:00,31.7,26.41107766,26.30187613,0,0,0,0.164673775,0,0
 05/16  13:10:00,31.78333333,26.46372288,26.35597407,0,0,0,0.163321451,0,0
 05/16  13:20:00,31.86666667,26.51965665,26.41134183,0,0,0,0.160824686,0,0
 05/16  13:30:00,31.95,26.5750269,26.46565113,0,0,0,0.156748164,0,0
 05/16  13:40:00,32.03333333,26.6176788,26.50678538,0,0,0,0.150754678,0,0
 05/16  13:50:00,32.11666667,26.64479411,26.53602161,0,0,0,0.142222058,0,0
 05/16  14:00:00,32.2,26.65702519,26.5517983,0,0,0,0.131394088,0,0
 05/16  14:10:00,31.15,23.00890586,24.79852687,0,0,0,0.07424171,0,541102.7315
 05/16  14:20:00,30.1,23,24.65188012,0,0,0,0.067328093,0,292765.9226
 05/16  14:30:00,29.05,23,24.55269681,0,0,0,0.044538876,0,385512.2777
 05/16  14:40:00,28,23,24.45942481,0,0,0,0.018712395,0,301374.686
 05/16  14:50:00,26.95,23,24.36800532,0,0,0,0.006747154,0,285836.4858
 05/16  15:00:00,25.9,23,24.2752224,0,0,0,0.014581747,0,271723.7475
 05/16  15:10:00,25.66666667,23,24.19100057,0,0,0,0.028093876,0,259564.3667
 05/16  15:20:00,25.43333333,23,24.10580372,0,0,0,0.02873971,0,247682.6231
 05/16  15:30:00,25.2,23,24.02014081,0,0,0,0.027521283,0,235498.4508
 05/16  15:40:00,24.96666667,23,23.94780782,0,0,0,0.028826609,0,231545.12
 05/16  15:50:00,24.73333333,23,23.88093826,0,0,0,0.029643021,0,228745.3192
 05/16  16:00:00,24.5,23,23.81880305,0,0,0,0.028830599,0,223368.63
 05/16  16:10:00,24.51666667,23,23.77738333,0,0,0,0.021375829,0,230431.3395
 05/16  16:20:00,24.53333333,23,23.73626515,0,0,0,0.013303521,0,225182.8749
 05/16  16:30:00,24.55,23,23.6974455,0,0,0,0.004728061,0,220548.4802
 05/16  16:40:00,24.56666667,23,23.66227989,0,0,0,0,0,217231.1347
 05/16  16:50:00,24.58333333,23,23.63018007,0,0,0,0,0,214685.9692
 05/16  17:00:00,24.6,23,23.60097344,0,0,0,0,0,212388.2158
 05/16  17:10:00,24.61666667,23,23.57428129,0,0,0,0.005353123,0,210085.5618
 05/16  17:20:00,24.63333333,23,23.55010825,0,0,0,0.020587152,0,207794.3825
 05/16  17:30:00,24.65,23,23.52799841,0,0,0,0.022029227,0,204965.8984
 05/16  17:40:00,24.66666667,23,23.50796385,0,0,0,0.022623796,0,201280.4682
 05/16  17:50:00,24.68333333,23,23.48977934,0,0,0,0.022392478,0,197001.7704
 05/16  18:00:00,24.7,23,23.47290017,0,0,0,0.023800601,0,192608.5774
 05/16  18:10:00,24.71666667,23,23.50922153,0,0,0,0.029045787,0,261836.4809
 05/16  18:20:00,24.73333333,23,23.52998822,0,0,0,0.033089809,0,267442.9935
 05/16  18:30:00,24.75,23,23.544792,0,0,0,0.037007987,0,272584.7942
 05/16  18:40:00,24.76666667,23,23.55570265,0,0,0,0.038797478,0,274930.2254
 05/16  18:50:00,24.78333333,23,23.5639475,0,0,0,0.037326377,0,275090.3652
 05/16  19:00:00,24.8,23,23.57033889,0,0,0,0.025560362,0,274383.2386
 05/16  19:10:00,24.71666667,23,23.57358585,0,0,0,0.033530901,0,273423.1573
 05/16  19:20:00,24.63333333,23,23.57541257,0,0,0,0.036065442,0,272698.0921
 05/16  19:30:00,24.55,23,23.57588338,0,0,0,0.034161066,0,272089.8991
 05/16  19:40:00,24.46666667,23,23.57505381,0,0,0,0.03354109,0,271369.947
 05/16  19:50:00,24.38333333,23,23.57301468,0,0,0,0.038497823,0,270481.6106
 05/16  20:00:00,24.3,23,23.56988324,0,0,0,0.045081081,0,269508.8387
 05/16  20:10:00,24.3,23,23.56717736,0,0,0,0.043639392,0,268632.8202
 05/16  20:20:00,24.3,23,23.564047,0,0,0,0.042068113,0,267757.4044
 05/16  20:30:00,24.3,23,23.56070488,0,0,0,0.039356677,0,266880.3715
 05/16  20:40:00,24.3,23,23.55737377,0,0,0,0.03695581,0,266026.4505
 05/16  20:50:00,24.3,23,23.55418885,0,0,0,0.036863739,0,265239.002
 05/16  21:00:00,24.3,23,23.55099066,0,0,0,0.035999285,0,264526.9126
 05/16  21:10:00,24.33333333,23,23.54888221,0,0,0,0.03780445,0,264071.7741
 05/16  21:20:00,24.36666667,23,23.54687933,0,0,0,0.039185179,0,263710.4658
 05/16  21:30:00,24.4,23,23.54515079,0,0,0,0.040082053,0,263442.4692
 05/16  21:40:00,24.43333333,23,23.54370053,0,0,0,0.042562288,0,263238.9443
 05/16  21:50:00,24.46666667,23,23.54250031,0,0,0,0.045036442,0,263086.3156
 05/16  22:00:00,24.5,23,23.541526,0,0,0,0.047094494,0,262966.8213
 05/16  22:10:00,24.5,23.51113066,23.63875996,0,0,0,0.021181654,0,0
 05/16  22:20:00,24.5,23.60981499,23.60987681,0,0,0,0,0,0
 05/16  22:30:00,24.5,23.6425797,23.55543518,0,0,0,0,0,0
 05/16  22:40:00,24.5,23.64712148,23.49833468,0,0,0,0,0,0
 05/16  22:50:00,24.5,23.63746073,23.44324785,0,0,0,0,0,0
 05/16  23:00:00,24.5,23.58879503,23.37640171,0,0,0,0,0,0
 05/16  23:10:00,24.51666667,23.51130932,23.30089987,0,0,0,0,0,0
 05/16  23:20:00,24.53333333,23.4350929,23.22935377,0,0,0,0,0,0
 05/16  23:30:00,24.55,23.37427942,23.16836223,0,0,0,0,0,0
 05/16  23:40:00,24.56666667,23.32443187,23.11574161,0,0,0,0,0,0
 05/16  23:50:00,24.58333333,23.27868314,23.06801751,0,0,0,0,0,0
 05/16  24:00:00,24.6,23.23524997,23.02364369,0,0,0,0,0,0
 05/17  00:10:00,24.61666667,23.19487966,22.98284199,0,0,0,0,0,0
 05/17  00:20:00,24.63333333,23.15462383,22.94392439,0,0,0,0,0,0
 05/17  00:30:00,24.65,23.11955366,22.90875792,0,0,0,0,0,0
 05/17  00:40:00,24.66666667,23.09256229,22.87903126,0,0,0,0,0,0
 05/17  00:50:00,24.68333333,23.07019521,22.85305432,0,0,0,0,0,0
 05/17  01:00:00,24.7,23.04899104,22.82905648,0,0,0,0,0,0
 05/17  01:10:00,24.73333333,23.02916358,22.80731465,0,0,0,0,0,0
 05/17  01:20:00,24.76666667,23.01215579,22.78805844,0,0,0,0,0,0
 05/17  01:30:00,24.8,22.99811312,22.77142256,0,0,0,0,0,0
 05/17  01:40:00,24.83333333,22.9861678,22.75684359,0,0,0,0,0,0
 05/17  01:50:00,24.86666667,22.97584417,22.74416855,0,0,0,0,0,0
 05/17  02:00:00,24.9,22.96711248,22.73322623,0,0,0,0,0,0
 05/17  02:10:00,24.88333333,22.95912562,22.72261928,0,0,0,0,0,0
 05/17  02:20:00,24.86666667,22.95069547,22.71254811,0,0,0,0,0,0
 05/17  02:30:00,24.85,22.94172085,22.70269808,0,0,0,0,0,0
